"Rank"	"Count"	"Amount"	"FirstTwo"
1062	14	Rp13	12,00
1063	14	Rp12	12,00
1064	14	Rp12	12,00
1065	14	Rp12	11,00
1066	14	Rp11	11,00
1067	14	Rp11	11,00
1068	13	Rp38710	38,00
1069	13	Rp6000	60,00
1070	13	Rp5625	56,00
1071	13	Rp2897	28,00
1072	13	Rp2700	27,00
1073	13	Rp1980	19,00
1074	13	Rp1777	17,00
1075	13	Rp1716	17,00
1076	13	Rp1483	14,00
1077	13	Rp1320	13,00
1078	13	Rp1303	13,00
1079	13	Rp1230	12,00
1080	13	Rp1214	12,00
1081	13	Rp980	98,00
1082	13	Rp956	95,00
1083	13	Rp795	79,00
1084	13	Rp760	76,00
1085	13	Rp580	58,00
1086	13	Rp533	53,00
1087	13	Rp522	52,00
1088	13	Rp515	51,00
1089	13	Rp449	44,00
1090	13	Rp441	44,00
1091	13	Rp410	41,00
1092	13	Rp371	37,00
1093	13	Rp358	35,00
1094	13	Rp357	35,00
1095	13	Rp325	32,00
1096	13	Rp318	31,00
1097	13	Rp302	30,00
1098	13	Rp281	28,00
1099	13	Rp276	27,00
1100	13	Rp266	26,00
1101	13	Rp263	26,00
1102	13	Rp258	25,00
1103	13	Rp240	23,00
1104	13	Rp239	23,00
1105	13	Rp208	20,00
1106	13	Rp201	20,00
1107	13	Rp177	17,00
1108	13	Rp165	16,00
1109	13	Rp162	16,00
1110	13	Rp162	16,00
1111	13	Rp161	16,00
1112	13	Rp152	15,00
1113	13	Rp148	14,00
1114	13	Rp142	14,00
1115	13	Rp139	13,00
1116	13	Rp134	13,00
1117	13	Rp114	11,00
1118	13	Rp110	11,00
1119	13	Rp110	10,00
1120	13	Rp103	10,00
1121	13	Rp102	10,00
1122	13	Rp81	81,00
1123	13	Rp76	75,00
1124	13	Rp74	74,00
1125	13	Rp70	70,00
1126	13	Rp70	69,00
1127	13	Rp67	67,00
1128	13	Rp62	61,00
1129	13	Rp61	61,00
1130	13	Rp59	58,00
1131	13	Rp58	57,00
1132	13	Rp57	57,00
1133	13	Rp56	55,00
1134	13	Rp52	52,00
1135	13	Rp51	50,00
1136	13	Rp50	49,00
1137	13	Rp50	49,00
1138	13	Rp49	49,00
1139	13	Rp48	48,00
1140	13	Rp43	42,00
1141	13	Rp43	42,00
1142	13	Rp42	42,00
1143	13	Rp41	40,00
1144	13	Rp40	39,00
1145	13	Rp40	39,00
1146	13	Rp38	37,00
1147	13	Rp37	36,00
1148	13	Rp36	35,00
1149	13	Rp35	35,00
1150	13	Rp34	34,00
1151	13	Rp33	33,00
1152	13	Rp33	32,00
1153	13	Rp31	31,00
1154	13	Rp30	29,00
1155	13	Rp29	29,00
1156	13	Rp26	26,00
1157	13	Rp24	23,00
1158	13	Rp23	23,00
1159	13	Rp22	21,00
1160	13	Rp22	21,00
1161	13	Rp21	21,00
1162	13	Rp20	20,00
1163	13	Rp20	19,00
1164	13	Rp20	19,00
1165	13	Rp19	18,00
1166	13	Rp19	18,00
1167	13	Rp18	18,00
1168	13	Rp16	15,00
1169	13	Rp15	15,00
1170	13	Rp15	15,00
1171	13	Rp14	14,00
1172	13	Rp14	13,00
1173	13	Rp14	13,00
1174	13	Rp13	13,00
1175	13	Rp13	12,00
1176	13	Rp12	11,00
1177	13	Rp11	11,00
1178	13	Rp11	10,00
1179	13	Rp10	10,00
1180	13	Rp10	10,00
1181	12	Rp34624	34,00
1182	12	Rp31250	31,00
1183	12	Rp16523	16,00
1184	12	Rp8318	83,00
1185	12	Rp4071	40,00
1186	12	Rp3856	38,00
1187	12	Rp3524	35,00
1188	12	Rp3126	31,00
1189	12	Rp1952	19,00
1190	12	Rp1680	16,00
1191	12	Rp1483	14,00
1192	12	Rp1303	13,00
1193	12	Rp1180	11,00
1194	12	Rp813	81,00
1195	12	Rp624	62,00
1196	12	Rp593	59,00
1197	12	Rp559	55,00
1198	12	Rp557	55,00
1199	12	Rp538	53,00
1200	12	Rp532	53,00
1201	12	Rp455	45,00
1202	12	Rp389	38,00
1203	12	Rp352	35,00
1204	12	Rp339	33,00
1205	12	Rp338	33,00
1206	12	Rp323	32,00
1207	12	Rp304	30,00
1208	12	Rp304	30,00
1209	12	Rp280	27,00
1210	12	Rp272	27,00
1211	12	Rp260	25,00
1212	12	Rp258	25,00
1213	12	Rp253	25,00
1214	12	Rp231	23,00
1215	12	Rp221	22,00
1216	12	Rp218	21,00
1217	12	Rp213	21,00
1218	12	Rp206	20,00
1219	12	Rp204	20,00
1220	12	Rp201	20,00
1221	12	Rp199	19,00
1222	12	Rp196	19,00
1223	12	Rp193	19,00
1224	12	Rp190	18,00
1225	12	Rp183	18,00
1226	12	Rp177	17,00
1227	12	Rp173	17,00
1228	12	Rp171	17,00
1229	12	Rp170	16,00
1230	12	Rp168	16,00
1231	12	Rp157	15,00
1232	12	Rp155	15,00
1233	12	Rp150	14,00
1234	12	Rp149	14,00
1235	12	Rp148	14,00
1236	12	Rp145	14,00
1237	12	Rp131	13,00
1238	12	Rp131	13,00
1239	12	Rp123	12,00
1240	12	Rp122	12,00
1241	12	Rp119	11,00
1242	12	Rp118	11,00
1243	12	Rp115	11,00
1244	12	Rp104	10,00
1245	12	Rp102	10,00
1246	12	Rp95	94,00
1247	12	Rp93	93,00
1248	12	Rp88	88,00
1249	12	Rp88	87,00
1250	12	Rp87	86,00
1251	12	Rp86	86,00
1252	12	Rp85	84,00
1253	12	Rp80	79,00
1254	12	Rp80	79,00
1255	12	Rp77	76,00
1256	12	Rp77	76,00
1257	12	Rp73	73,00
1258	12	Rp71	70,00
1259	12	Rp69	68,00
1260	12	Rp66	65,00
1261	12	Rp65	64,00
1262	12	Rp64	64,00
1263	12	Rp63	63,00
1264	12	Rp62	62,00
1265	12	Rp62	61,00
1266	12	Rp61	60,00
1267	12	Rp60	59,00
1268	12	Rp60	59,00
1269	12	Rp58	57,00
1270	12	Rp56	55,00
1271	12	Rp55	54,00
1272	12	Rp54	54,00
1273	12	Rp54	53,00
1274	12	Rp53	53,00
1275	12	Rp53	53,00
1276	12	Rp53	52,00
1277	12	Rp49	48,00
1278	12	Rp48	47,00
1279	12	Rp47	46,00
1280	12	Rp47	46,00
1281	12	Rp46	45,00
1282	12	Rp46	45,00
1283	12	Rp45	44,00
1284	12	Rp43	43,00
1285	12	Rp43	42,00
1286	12	Rp42	41,00
1287	12	Rp38	38,00
1288	12	Rp38	37,00
1289	12	Rp36	36,00
1290	12	Rp34	34,00
1291	12	Rp34	33,00
1292	12	Rp33	32,00
1293	12	Rp33	32,00
1294	12	Rp32	32,00
1295	12	Rp32	31,00
1296	12	Rp32	31,00
1297	12	Rp32	31,00
1298	12	Rp30	30,00
1299	12	Rp30	29,00
1300	12	Rp29	29,00
1301	12	Rp27	27,00
1302	12	Rp27	27,00
1303	12	Rp27	27,00
1304	12	Rp27	26,00
1305	12	Rp26	26,00
1306	12	Rp25	25,00
1307	12	Rp25	25,00
1308	12	Rp25	24,00
1309	12	Rp24	24,00
1310	12	Rp24	23,00
1311	12	Rp23	23,00
1312	12	Rp23	22,00
1313	12	Rp22	22,00
1314	12	Rp22	21,00
1315	12	Rp21	21,00
1316	12	Rp21	21,00
1317	12	Rp19	18,00
1318	12	Rp18	17,00
1319	12	Rp17	16,00
1320	12	Rp17	16,00
1321	12	Rp16	16,00
1322	12	Rp16	15,00
1323	12	Rp15	15,00
1324	12	Rp15	15,00
1325	12	Rp15	15,00
1326	12	Rp15	14,00
1327	12	Rp15	14,00
1328	12	Rp14	14,00
1329	12	Rp14	14,00
1330	12	Rp14	14,00
1331	12	Rp14	14,00
1332	12	Rp14	14,00
1333	12	Rp13	13,00
1334	12	Rp13	12,00
1335	12	Rp13	12,00
1336	12	Rp12	11,00
1337	12	Rp12	11,00
1338	12	Rp11	10,00
1339	12	Rp10	10,00
1340	11	Rp14829	14,00
1341	11	Rp10498	10,00
1342	11	Rp3525	35,00
1343	11	Rp2185	21,00
1344	11	Rp2020	20,00
1345	11	Rp1485	14,00
1346	11	Rp1344	13,00
1347	11	Rp1044	10,00
1348	11	Rp855	85,00
1349	11	Rp752	75,00
1350	11	Rp741	74,00
1351	11	Rp713	71,00
1352	11	Rp676	67,00
1353	11	Rp672	67,00
1354	11	Rp604	60,00
1355	11	Rp596	59,00
1356	11	Rp595	59,00
1357	11	Rp588	58,00
1358	11	Rp538	53,00
1359	11	Rp402	40,00
1360	11	Rp391	39,00
1361	11	Rp365	36,00
1362	11	Rp357	35,00
1363	11	Rp322	32,00
1364	11	Rp322	32,00
1365	11	Rp307	30,00
1366	11	Rp305	30,00
1367	11	Rp291	29,00
1368	11	Rp277	27,00
1369	11	Rp277	27,00
1370	11	Rp269	26,00
1371	11	Rp263	26,00
1372	11	Rp256	25,00
1373	11	Rp241	24,00
1374	11	Rp233	23,00
1375	11	Rp222	22,00
1376	11	Rp217	21,00
1377	11	Rp208	20,00
1378	11	Rp192	19,00
1379	11	Rp183	18,00
1380	11	Rp179	17,00
1381	11	Rp179	17,00
1382	11	Rp162	16,00
1383	11	Rp150	14,00
1384	11	Rp144	14,00
1385	11	Rp139	13,00
1386	11	Rp138	13,00
1387	11	Rp138	13,00
1388	11	Rp129	12,00
1389	11	Rp124	12,00
1390	11	Rp124	12,00
1391	11	Rp123	12,00
1392	11	Rp122	12,00
1393	11	Rp120	11,00
1394	11	Rp118	11,00
1395	11	Rp115	11,00
1396	11	Rp115	11,00
1397	11	Rp112	11,00
1398	11	Rp108	10,00
1399	11	Rp106	10,00
1400	11	Rp101	10,00
1401	11	Rp97	96,00
1402	11	Rp97	96,00
1403	11	Rp96	95,00
1404	11	Rp94	94,00
1405	11	Rp89	89,00
1406	11	Rp89	88,00
1407	11	Rp86	85,00
1408	11	Rp86	85,00
1409	11	Rp84	84,00
1410	11	Rp84	83,00
1411	11	Rp82	81,00
1412	11	Rp81	81,00
1413	11	Rp81	80,00
1414	11	Rp79	79,00
1415	11	Rp78	77,00
1416	11	Rp78	77,00
1417	11	Rp78	77,00
1418	11	Rp77	76,00
1419	11	Rp75	75,00
1420	11	Rp75	74,00
1421	11	Rp75	74,00
1422	11	Rp73	72,00
1423	11	Rp72	71,00
1424	11	Rp70	69,00
1425	11	Rp69	69,00
1426	11	Rp68	68,00
1427	11	Rp67	67,00
1428	11	Rp65	64,00
1429	11	Rp64	63,00
1430	11	Rp63	63,00
1431	11	Rp62	61,00
1432	11	Rp61	61,00
1433	11	Rp60	60,00
1434	11	Rp58	58,00
1435	11	Rp56	55,00
1436	11	Rp55	54,00
1437	11	Rp54	53,00
1438	11	Rp54	53,00
1439	11	Rp50	49,00
1440	11	Rp48	47,00
1441	11	Rp47	46,00
1442	11	Rp47	46,00
1443	11	Rp45	44,00
1444	11	Rp45	44,00
1445	11	Rp39	39,00
1446	11	Rp38	37,00
1447	11	Rp37	37,00
1448	11	Rp37	37,00
1449	11	Rp36	35,00
1450	11	Rp36	35,00
1451	11	Rp35	34,00
1452	11	Rp34	33,00
1453	11	Rp32	32,00
1454	11	Rp31	31,00
1455	11	Rp31	30,00
1456	11	Rp29	28,00
1457	11	Rp29	28,00
1458	11	Rp28	28,00
1459	11	Rp28	27,00
1460	11	Rp28	27,00
1461	11	Rp27	27,00
1462	11	Rp27	27,00
1463	11	Rp27	26,00
1464	11	Rp26	26,00
1465	11	Rp25	25,00
1466	11	Rp24	24,00
1467	11	Rp24	23,00
1468	11	Rp23	22,00
1469	11	Rp23	22,00
1470	11	Rp23	22,00
1471	11	Rp22	22,00
1472	11	Rp22	21,00
1473	11	Rp21	21,00
1474	11	Rp21	20,00
1475	11	Rp20	19,00
1476	11	Rp19	19,00
1477	11	Rp19	18,00
1478	11	Rp18	18,00
1479	11	Rp18	18,00
1480	11	Rp18	18,00
1481	11	Rp18	18,00
1482	11	Rp18	17,00
1483	11	Rp17	16,00
1484	11	Rp17	16,00
1485	11	Rp16	16,00
1486	11	Rp16	16,00
1487	11	Rp16	16,00
1488	11	Rp15	15,00
1489	11	Rp15	15,00
1490	11	Rp14	14,00
1491	11	Rp14	14,00
1492	11	Rp14	14,00
1493	11	Rp14	14,00
1494	11	Rp14	13,00
1495	11	Rp14	13,00
1496	11	Rp13	12,00
1497	11	Rp12	12,00
1498	11	Rp12	12,00
1499	11	Rp11	11,00
1500	11	Rp11	10,00
1501	11	Rp11	10,00
1502	11	Rp10	10,00
1503	11	Rp10	10,00
1504	11	Rp10	10,00
1505	10	Rp63418	63,00
1506	10	Rp9600	96,00
1507	10	Rp8037	80,00
1508	10	Rp8000	80,00
1509	10	Rp3568	35,00
1510	10	Rp3320	33,00
1511	10	Rp3300	33,00
1512	10	Rp2250	22,00
1513	10	Rp1845	18,00
1514	10	Rp1820	18,00
1515	10	Rp1754	17,00
1516	10	Rp1559	15,00
1517	10	Rp1375	13,00
1518	10	Rp1248	12,00
1519	10	Rp1139	11,00
1520	10	Rp1059	10,00
1521	10	Rp995	99,00
1522	10	Rp940	94,00
1523	10	Rp904	90,00
1524	10	Rp788	78,00
1525	10	Rp773	77,00
1526	10	Rp763	76,00
1527	10	Rp664	66,00
1528	10	Rp633	63,00
1529	10	Rp599	59,00
1530	10	Rp594	59,00
1531	10	Rp582	58,00
1532	10	Rp531	53,00
1533	10	Rp468	46,00
1534	10	Rp384	38,00
1535	10	Rp383	38,00
1536	10	Rp372	37,00
1537	10	Rp372	37,00
1538	10	Rp349	34,00
1539	10	Rp340	33,00
1540	10	Rp337	33,00
1541	10	Rp330	33,00
1542	10	Rp310	30,00
1543	10	Rp286	28,00
1544	10	Rp286	28,00
1545	10	Rp278	27,00
1546	10	Rp276	27,00
1547	10	Rp255	25,00
1548	10	Rp254	25,00
1549	10	Rp248	24,00
1550	10	Rp247	24,00
1551	10	Rp242	24,00
1552	10	Rp239	23,00
1553	10	Rp237	23,00
1554	10	Rp213	21,00
1555	10	Rp212	21,00
1556	10	Rp211	21,00
1557	10	Rp210	20,00
1558	10	Rp208	20,00
1559	10	Rp201	20,00
1560	10	Rp200	19,00
1561	10	Rp194	19,00
1562	10	Rp191	19,00
1563	10	Rp188	18,00
1564	10	Rp176	17,00
1565	10	Rp175	17,00
1566	10	Rp173	17,00
1567	10	Rp168	16,00
1568	10	Rp167	16,00
1569	10	Rp162	16,00
1570	10	Rp161	16,00
1571	10	Rp156	15,00
1572	10	Rp155	15,00
1573	10	Rp155	15,00
1574	10	Rp143	14,00
1575	10	Rp143	14,00
1576	10	Rp140	13,00
1577	10	Rp136	13,00
1578	10	Rp133	13,00
1579	10	Rp130	12,00
1580	10	Rp129	12,00
1581	10	Rp123	12,00
1582	10	Rp106	10,00
1583	10	Rp99	99,00
1584	10	Rp99	99,00
1585	10	Rp97	96,00
1586	10	Rp96	96,00
1587	10	Rp96	95,00
1588	10	Rp96	95,00
1589	10	Rp93	92,00
1590	10	Rp90	90,00
1591	10	Rp90	89,00
1592	10	Rp86	86,00
1593	10	Rp86	85,00
1594	10	Rp85	84,00
1595	10	Rp84	83,00
1596	10	Rp81	81,00
1597	10	Rp81	80,00
1598	10	Rp81	80,00
1599	10	Rp80	80,00
1600	10	Rp78	77,00
1601	10	Rp77	76,00
1602	10	Rp75	74,00
1603	10	Rp75	74,00
1604	10	Rp72	72,00
1605	10	Rp71	71,00
1606	10	Rp70	69,00
1607	10	Rp70	69,00
1608	10	Rp69	68,00
1609	10	Rp67	67,00
1610	10	Rp67	67,00
1611	10	Rp67	66,00
1612	10	Rp66	66,00
1613	10	Rp66	66,00
1614	10	Rp66	66,00
1615	10	Rp65	65,00
1616	10	Rp65	65,00
1617	10	Rp65	64,00
1618	10	Rp64	63,00
1619	10	Rp63	63,00
1620	10	Rp63	63,00
1621	10	Rp61	61,00
1622	10	Rp61	60,00
1623	10	Rp61	60,00
1624	10	Rp60	60,00
1625	10	Rp60	59,00
1626	10	Rp59	59,00
1627	10	Rp59	59,00
1628	10	Rp59	58,00
1629	10	Rp54	54,00
1630	10	Rp53	52,00
1631	10	Rp52	52,00
1632	10	Rp51	50,00
1633	10	Rp51	50,00
1634	10	Rp47	46,00
1635	10	Rp47	46,00
1636	10	Rp46	46,00
1637	10	Rp46	45,00
1638	10	Rp45	45,00
1639	10	Rp45	45,00
1640	10	Rp44	44,00
1641	10	Rp43	43,00
1642	10	Rp43	42,00
1643	10	Rp42	42,00
1644	10	Rp42	41,00
1645	10	Rp42	41,00
1646	10	Rp41	41,00
1647	10	Rp40	40,00
1648	10	Rp40	39,00
1649	10	Rp39	39,00
1650	10	Rp39	39,00
1651	10	Rp39	39,00
1652	10	Rp38	38,00
1653	10	Rp38	37,00
1654	10	Rp38	37,00
1655	10	Rp37	37,00
1656	10	Rp37	36,00
1657	10	Rp37	36,00
1658	10	Rp36	36,00
1659	10	Rp36	35,00
1660	10	Rp36	35,00
1661	10	Rp36	35,00
1662	10	Rp36	35,00
1663	10	Rp35	35,00
1664	10	Rp35	35,00
1665	10	Rp35	34,00
1666	10	Rp35	34,00
1667	10	Rp34	34,00
1668	10	Rp34	34,00
1669	10	Rp33	32,00
1670	10	Rp33	32,00
1671	10	Rp33	32,00
1672	10	Rp33	32,00
1673	10	Rp31	30,00
1674	10	Rp30	29,00
1675	10	Rp28	28,00
1676	10	Rp28	28,00
1677	10	Rp28	27,00
1678	10	Rp27	27,00
1679	10	Rp27	26,00
1680	10	Rp27	26,00
1681	10	Rp26	25,00
1682	10	Rp26	25,00
1683	10	Rp26	25,00
1684	10	Rp25	25,00
1685	10	Rp24	23,00
1686	10	Rp24	23,00
1687	10	Rp23	23,00
1688	10	Rp23	22,00
1689	10	Rp22	21,00
1690	10	Rp22	21,00
1691	10	Rp22	21,00
1692	10	Rp21	21,00
1693	10	Rp21	21,00
1694	10	Rp21	21,00
1695	10	Rp21	21,00
1696	10	Rp21	21,00
1697	10	Rp21	20,00
1698	10	Rp20	20,00
1699	10	Rp20	19,00
1700	10	Rp19	19,00
1701	10	Rp18	18,00
1702	10	Rp18	18,00
1703	10	Rp18	17,00
1704	10	Rp18	17,00
1705	10	Rp17	17,00
1706	10	Rp17	17,00
1707	10	Rp17	17,00
1708	10	Rp17	16,00
1709	10	Rp16	16,00
1710	10	Rp16	16,00
1711	10	Rp16	16,00
1712	10	Rp15	14,00
1713	10	Rp14	14,00
1714	10	Rp13	13,00
1715	10	Rp13	13,00
1716	10	Rp13	13,00
1717	10	Rp13	13,00
1718	10	Rp13	12,00
1719	10	Rp12	12,00
1720	10	Rp12	11,00
1721	10	Rp12	11,00
1722	10	Rp11	11,00
1723	10	Rp11	11,00
1724	10	Rp11	11,00
1725	10	Rp11	10,00
1726	10	Rp10	10,00
1727	9	Rp87154	87,00
1728	9	Rp26153	26,00
1729	9	Rp17534	17,00
1730	9	Rp9427	94,00
1731	9	Rp4744	47,00
1732	9	Rp4500	45,00
1733	9	Rp3740	37,00
1734	9	Rp3498	34,00
1735	9	Rp2966	29,00
1736	9	Rp2571	25,00
1737	9	Rp2310	23,00
1738	9	Rp2010	20,00
1739	9	Rp1920	19,00
1740	9	Rp1919	19,00
1741	9	Rp1766	17,00
1742	9	Rp1575	15,00
1743	9	Rp1428	14,00
1744	9	Rp1176	11,00
1745	9	Rp1170	11,00
1746	9	Rp1140	11,00
1747	9	Rp1094	10,00
1748	9	Rp1089	10,00
1749	9	Rp1015	10,00
1750	9	Rp935	93,00
1751	9	Rp839	83,00
1752	9	Rp808	80,00
1753	9	Rp806	80,00
1754	9	Rp740	74,00
1755	9	Rp688	68,00
1756	9	Rp684	68,00
1757	9	Rp669	66,00
1758	9	Rp657	65,00
1759	9	Rp644	64,00
1760	9	Rp608	60,00
1761	9	Rp608	60,00
1762	9	Rp590	59,00
1763	9	Rp525	52,00
1764	9	Rp513	51,00
1765	9	Rp474	47,00
1766	9	Rp473	47,00
1767	9	Rp473	47,00
1768	9	Rp446	44,00
1769	9	Rp443	44,00
1770	9	Rp441	44,00
1771	9	Rp428	42,00
1772	9	Rp427	42,00
1773	9	Rp419	41,00
1774	9	Rp414	41,00
1775	9	Rp407	40,00
1776	9	Rp398	39,00
1777	9	Rp377	37,00
1778	9	Rp376	37,00
1779	9	Rp346	34,00
1780	9	Rp343	34,00
1781	9	Rp341	34,00
1782	9	Rp336	33,00
1783	9	Rp318	31,00
1784	9	Rp309	30,00
1785	9	Rp308	30,00
1786	9	Rp307	30,00
1787	9	Rp292	29,00
1788	9	Rp288	28,00
1789	9	Rp286	28,00
1790	9	Rp274	27,00
1791	9	Rp270	27,00
1792	9	Rp267	26,00
1793	9	Rp260	25,00
1794	9	Rp256	25,00
1795	9	Rp253	25,00
1796	9	Rp243	24,00
1797	9	Rp242	24,00
1798	9	Rp218	21,00
1799	9	Rp217	21,00
1800	9	Rp216	21,00
1801	9	Rp214	21,00
1802	9	Rp214	21,00
1803	9	Rp198	19,00
1804	9	Rp198	19,00
1805	9	Rp185	18,00
1806	9	Rp179	17,00
1807	9	Rp176	17,00
1808	9	Rp175	17,00
1809	9	Rp171	17,00
1810	9	Rp165	16,00
1811	9	Rp163	16,00
1812	9	Rp160	15,00
1813	9	Rp154	15,00
1814	9	Rp151	15,00
1815	9	Rp147	14,00
1816	9	Rp147	14,00
1817	9	Rp145	14,00
1818	9	Rp143	14,00
1819	9	Rp143	14,00
1820	9	Rp141	14,00
1821	9	Rp136	13,00
1822	9	Rp136	13,00
1823	9	Rp128	12,00
1824	9	Rp124	12,00
1825	9	Rp124	12,00
1826	9	Rp123	12,00
1827	9	Rp121	12,00
1828	9	Rp120	11,00
1829	9	Rp119	11,00
1830	9	Rp119	11,00
1831	9	Rp118	11,00
1832	9	Rp115	11,00
1833	9	Rp114	11,00
1834	9	Rp114	11,00
1835	9	Rp113	11,00
1836	9	Rp112	11,00
1837	9	Rp112	11,00
1838	9	Rp112	11,00
1839	9	Rp106	10,00
1840	9	Rp98	97,00
1841	9	Rp97	97,00
1842	9	Rp97	96,00
1843	9	Rp96	95,00
1844	9	Rp95	95,00
1845	9	Rp94	93,00
1846	9	Rp92	92,00
1847	9	Rp91	91,00
1848	9	Rp90	90,00
1849	9	Rp90	89,00
1850	9	Rp89	89,00
1851	9	Rp88	88,00
1852	9	Rp84	84,00
1853	9	Rp82	82,00
1854	9	Rp81	81,00
1855	9	Rp81	81,00
1856	9	Rp81	80,00
1857	9	Rp79	79,00
1858	9	Rp79	78,00
1859	9	Rp79	78,00
1860	9	Rp78	78,00
1861	9	Rp78	78,00
1862	9	Rp77	76,00
1863	9	Rp77	76,00
1864	9	Rp76	76,00
1865	9	Rp76	75,00
1866	9	Rp76	75,00
1867	9	Rp75	75,00
1868	9	Rp75	74,00
1869	9	Rp74	74,00
1870	9	Rp74	73,00
1871	9	Rp74	73,00
1872	9	Rp73	72,00
1873	9	Rp73	72,00
1874	9	Rp72	72,00
1875	9	Rp72	71,00
1876	9	Rp72	71,00
1877	9	Rp71	71,00
1878	9	Rp71	70,00
1879	9	Rp70	69,00
1880	9	Rp68	68,00
1881	9	Rp68	67,00
1882	9	Rp66	65,00
1883	9	Rp65	65,00
1884	9	Rp64	64,00
1885	9	Rp64	64,00
1886	9	Rp64	63,00
1887	9	Rp63	63,00
1888	9	Rp63	63,00
1889	9	Rp61	60,00
1890	9	Rp61	60,00
1891	9	Rp60	59,00
1892	9	Rp59	59,00
1893	9	Rp58	58,00
1894	9	Rp57	57,00
1895	9	Rp56	56,00
1896	9	Rp56	55,00
1897	9	Rp54	54,00
1898	9	Rp54	53,00
1899	9	Rp53	53,00
1900	9	Rp53	52,00
1901	9	Rp52	52,00
1902	9	Rp52	51,00
1903	9	Rp51	51,00
1904	9	Rp50	50,00
1905	9	Rp50	50,00
1906	9	Rp50	49,00
1907	9	Rp50	49,00
1908	9	Rp49	48,00
1909	9	Rp48	47,00
1910	9	Rp48	47,00
1911	9	Rp47	46,00
1912	9	Rp46	45,00
1913	9	Rp45	45,00
1914	9	Rp45	45,00
1915	9	Rp45	45,00
1916	9	Rp44	44,00
1917	9	Rp44	43,00
1918	9	Rp43	43,00
1919	9	Rp43	42,00
1920	9	Rp43	42,00
1921	9	Rp42	42,00
1922	9	Rp41	40,00
1923	9	Rp40	39,00
1924	9	Rp40	39,00
1925	9	Rp39	39,00
1926	9	Rp39	38,00
1927	9	Rp38	38,00
1928	9	Rp38	38,00
1929	9	Rp38	38,00
1930	9	Rp37	36,00
1931	9	Rp36	36,00
1932	9	Rp36	35,00
1933	9	Rp35	35,00
1934	9	Rp35	34,00
1935	9	Rp33	33,00
1936	9	Rp33	33,00
1937	9	Rp33	33,00
1938	9	Rp33	32,00
1939	9	Rp33	32,00
1940	9	Rp33	32,00
1941	9	Rp32	32,00
1942	9	Rp32	31,00
1943	9	Rp31	31,00
1944	9	Rp30	30,00
1945	9	Rp30	29,00
1946	9	Rp29	28,00
1947	9	Rp29	28,00
1948	9	Rp28	28,00
1949	9	Rp28	28,00
1950	9	Rp28	27,00
1951	9	Rp28	27,00
1952	9	Rp28	27,00
1953	9	Rp27	27,00
1954	9	Rp27	27,00
1955	9	Rp27	26,00
1956	9	Rp26	26,00
1957	9	Rp26	26,00
1958	9	Rp25	25,00
1959	9	Rp25	24,00
1960	9	Rp24	24,00
1961	9	Rp24	23,00
1962	9	Rp23	23,00
1963	9	Rp23	23,00
1964	9	Rp23	23,00
1965	9	Rp23	22,00
1966	9	Rp23	22,00
1967	9	Rp22	22,00
1968	9	Rp22	21,00
1969	9	Rp21	21,00
1970	9	Rp21	20,00
1971	9	Rp21	20,00
1972	9	Rp20	20,00
1973	9	Rp20	20,00
1974	9	Rp20	20,00
1975	9	Rp20	19,00
1976	9	Rp20	19,00
1977	9	Rp20	19,00
1978	9	Rp20	19,00
1979	9	Rp20	19,00
1980	9	Rp19	19,00
1981	9	Rp19	19,00
1982	9	Rp19	19,00
1983	9	Rp19	19,00
1984	9	Rp19	18,00
1985	9	Rp18	18,00
1986	9	Rp18	18,00
1987	9	Rp18	18,00
1988	9	Rp18	17,00
1989	9	Rp18	17,00
1990	9	Rp18	17,00
1991	9	Rp18	17,00
1992	9	Rp17	17,00
1993	9	Rp17	17,00
1994	9	Rp16	16,00
1995	9	Rp16	15,00
1996	9	Rp16	15,00
1997	9	Rp16	15,00
1998	9	Rp16	15,00
1999	9	Rp15	15,00
2000	9	Rp15	15,00
2001	9	Rp15	15,00
2002	9	Rp15	15,00
2003	9	Rp15	14,00
2004	9	Rp15	14,00
2005	9	Rp15	14,00
2006	9	Rp15	14,00
2007	9	Rp14	14,00
2008	9	Rp14	13,00
2009	9	Rp14	13,00
2010	9	Rp13	13,00
2011	9	Rp13	13,00
2012	9	Rp13	13,00
2013	9	Rp13	12,00
2014	9	Rp13	12,00
2015	9	Rp12	12,00
2016	9	Rp12	12,00
2017	9	Rp12	11,00
2018	9	Rp12	11,00
2019	9	Rp11	11,00
2020	9	Rp11	10,00
2021	9	Rp10	10,00
2022	9	Rp10	10,00
2023	8	Rp1000000	10,00
2024	8	Rp600000	60,00
2025	8	Rp120250	12,00
2026	8	Rp102648	10,00
2027	8	Rp60000	60,00
2028	8	Rp16191	16,00
2029	8	Rp14169	14,00
2030	8	Rp9835	98,00
2031	8	Rp9662	96,00
2032	8	Rp8260	82,00
2033	8	Rp7415	74,00
2034	8	Rp7338	73,00
2035	8	Rp6878	68,00
2036	8	Rp6350	63,00
2037	8	Rp5630	56,00
2038	8	Rp3074	30,00
2039	8	Rp3068	30,00
2040	8	Rp2415	24,00
2041	8	Rp2260	22,00
2042	8	Rp1620	16,00
2043	8	Rp1421	14,00
2044	8	Rp1280	12,00
2045	8	Rp1275	12,00
2046	8	Rp1260	12,00
2047	8	Rp1216	12,00
2048	8	Rp1212	12,00
2049	8	Rp1195	11,00
2050	8	Rp1165	11,00
2051	8	Rp1150	11,00
